Wall time,Step,Value
1596507022.8678074,747,20.0
1596507037.8459306,748,17.0
1596507057.652951,749,12.0
1596507072.4537761,750,18.0
1596507885.1429515,751,18.0
1596507898.207859,752,20.0
1596507914.526928,753,18.0
1596507931.2670257,754,18.0
1596507949.1159346,755,18.0
1596507966.0577774,756,16.0
1596507980.615892,757,17.0
1596507992.9705536,758,19.0
1596508007.0495648,759,20.0
1596508030.0819013,760,13.0
1596508043.922518,761,19.0
1596508057.102566,762,20.0
1596508073.3367426,763,14.0
1596508089.5694618,764,16.0
1596508110.3488705,765,13.0
1596508126.5385945,766,17.0
1596508146.2877433,767,15.0
1596508163.3053916,768,19.0
1596508181.2273722,769,17.0
1596508198.3614955,770,18.0
1596508211.8633347,771,19.0
1596508226.9802942,772,19.0
1596508239.9996967,773,19.0
1596508256.3886817,774,17.0
1596508273.008405,775,16.0
1596508289.1257102,776,14.0
1596508307.8554816,777,16.0
1596508324.1925287,778,15.0
1596508336.6056275,779,20.0
1596508350.5314689,780,17.0
1596508365.332305,781,20.0
1596508379.985306,782,19.0
1596508394.9704251,783,20.0
1596508406.2803056,784,21.0
1596508423.0982985,785,15.0
1596508435.6632195,786,19.0
1596508451.0234025,787,19.0
1596508467.0343306,788,17.0
1596508479.3770146,789,20.0
1596508496.3623135,790,15.0
1596508509.171969,791,20.0
1596508523.9323537,792,20.0
1596508538.2082906,793,18.0
1596508554.2821462,794,19.0
1596508571.5661016,795,15.0
1596508586.7959435,796,19.0
1596508604.0728981,797,18.0
1596508620.1602373,798,18.0
1596508632.77511,799,20.0
1596508645.77303,800,21.0
