Wall time,Step,Value
1596594681.5186055,755,20.0
1596594704.8722851,756,15.0
1596594720.5039983,757,21.0
1596594737.1375394,758,20.0
1596594754.6520503,759,20.0
1596594772.0417068,760,20.0
1596594788.4611616,761,20.0
1596594806.4740891,762,20.0
1596594824.3471804,763,19.0
1596594842.0005286,764,20.0
1596594858.6011083,765,19.0
1596594876.3892984,766,18.0
1596594892.6342943,767,20.0
1596594911.6964154,768,18.0
1596594934.1717303,769,15.0
1596594951.5272052,770,19.0
1596594972.3038998,771,16.0
1596594992.1347005,772,14.0
1596595012.7365992,773,17.0
1596595030.2066073,774,21.0
1596595050.4279513,775,17.0
1596595069.2259605,776,16.0
1596595088.7690978,777,16.0
1596595104.395817,778,21.0
1596595121.2930496,779,20.0
1596595138.8814735,780,18.0
1596595156.5012884,781,19.0
1596595173.041938,782,20.0
1596595192.038715,783,19.0
1596595209.3684416,784,19.0
1596595228.4654117,785,19.0
1596595244.1816463,786,21.0
1596595259.801373,787,21.0
1596595276.5235975,788,20.0
1596595293.9751818,789,19.0
1596595313.045872,790,17.0
1596595331.1716678,791,18.0
1596595353.2118835,792,14.0
1596595370.4137597,793,20.0
1596595393.2866623,794,14.0
1596595411.600238,795,18.0
1596595430.6239831,796,18.0
1596595448.1454856,797,20.0
1596595466.8096511,798,19.0
1596595486.5885127,799,16.0
1596595502.2327695,800,21.0
